TeamID,Points_mean,Poss_mean,OE_mean,DE_mean,FGM_mean,FGA_mean,FGM3_mean,FGA3_mean,FTM_mean,FTA_mean,OR_mean,DR_mean,Ast_mean,TO_mean,Stl_mean,Blk_mean,Fouls_mean,OppPoints_mean,OppFGM_mean,OppFGA_mean,OppFGM3_mean,OppFGA3_mean,OppFTM_mean,OppFTA_mean,OppOR_mean,OppDR_mean,OppAst_mean,OppTO_mean,OppStl_mean,OppBlk_mean,OppFouls_mean,Points_stdev,Poss_stdev,OE_stdev,DE_stdev,FGM_stdev,FGA_stdev,FGM3_stdev,FGA3_stdev,FTM_stdev,FTA_stdev,OR_stdev,DR_stdev,Ast_stdev,TO_stdev,Stl_stdev,Blk_stdev,Fouls_stdev,OppPoints_stdev,OppFGM_stdev,OppFGA_stdev,OppFGM3_stdev,OppFGA3_stdev,OppFTM_stdev,OppFTA_stdev,OppOR_stdev,OppDR_stdev,OppAst_stdev,OppTO_stdev,OppStl_stdev,OppBlk_stdev,OppFouls_stdev,rpi_avg,rpi_count,rpi_last,WinPct,SOS,SOV,Seed
1101.0,71.1923076923077,71.52884615384616,99.89219793644628,104.80957801637815,25.384615384615383,58.34615384615385,6.6923076923076925,19.5,13.73076923076923,18.846153846153847,7.615384615384615,19.615384615384617,14.76923076923077,11.846153846153847,7.961538461538462,1.9615384615384615,20.884615384615383,74.88461538461539,25.807692307692307,51.42307692307692,6.576923076923077,17.26923076923077,16.692307692307693,23.46153846153846,7.346153846153846,25.153846153846153,13.538461538461538,15.76923076923077,5.384615384615385,3.1923076923076925,19.153846153846153,11.176965429534876,5.977380006789105,15.99281412512054,11.813369161420102,4.32414440694006,6.944518079819991,2.6857061923224754,4.5425340267977505,7.030470453170216,7.669581814356021,2.704368589422607,4.333029878617742,3.3889831956785677,4.212548175413252,2.3284324411792787,1.4000211325539458,3.915717078222888,10.221872939463323,3.5520225091242654,5.4432249838539715,2.633702817810768,5.557792120477148,6.323151786942178,8.634593969478326,2.4798000492022876,5.579442401781105,5.175614190462879,3.9643380697615775,2.4349525832837555,2.112585560747609,4.630104731265288,999.0,0.0,999.0,0.34615384615384615,0.5222302443008364,0.3963634303734415,
1102.0,66.9375,63.991406250000004,104.66612219119153,105.09360689125222,23.625,51.125,8.15625,22.90625,11.53125,15.96875,5.625,21.4375,15.3125,10.90625,5.75,3.9375,17.0,67.0625,23.875,53.6875,5.1875,17.6875,14.125,18.875,7.9375,22.3125,10.09375,10.6875,5.71875,3.09375,17.03125,11.398841772303008,5.475358897251479,15.99911834988411,14.479195365933633,4.151430476353903,4.858947931394202,2.30636856063813,3.4942754524364563,5.556439816780165,7.324976002520418,2.4462982238476156,4.422509892583622,3.4318134783230865,3.660254217605657,2.968585521759479,2.207055447876197,4.06201920231798,9.353934666759224,3.3796264586489437,4.01121474743001,2.6743866119168334,6.405259069702021,5.925316447245666,6.913528404512417,2.9361699116365862,4.673311860982531,3.711126639916779,2.8986796563263075,2.706870598587971,1.6650708505946525,4.870089674482391,999.0,0.0,999.0,0.4375,0.5037128689154575,0.38346531419390145,
1103.0,74.16129032258064,69.08145161290322,107.36629093757776,98.94010069433777,25.387096774193548,57.45161290322581,8.806451612903226,25.193548387096776,14.580645161290322,19.322580645161292,8.387096774193548,23.451612903225808,13.0,10.838709677419354,5.774193548387097,2.6129032258064515,16.193548387096776,68.3225806451613,24.70967741935484,56.806451612903224,7.064516129032258,20.096774193548388,11.838709677419354,15.935483870967742,7.32258064516129,21.516129032258064,11.483870967741936,11.32258064516129,5.709677419354839,3.032258064516129,18.64516129032258,12.415122865055443,4.763600934226325,16.154667601451763,15.516186993824538,5.0011445100086425,6.121557411352006,2.6079203782461597,5.330492653130482,5.717963733811737,6.407591751192329,3.1995707308328876,4.383537455565954,4.457686366483793,3.132522164209088,2.253451509235224,1.9122258497134104,4.035482581676388,11.562975107655925,4.274406568033153,5.5614998837846,3.0578875680397593,5.9749738221031485,5.559628522015619,6.283288043440045,3.156019305454196,5.110842161156408,3.472202682336048,3.7277260799805725,2.4122476252696665,2.481985040215657,3.668069608309633,999.0,0.0,999.0,0.6451612903225806,0.5023942080173011,0.4100256691872376,
1104.0,82.17647058823529,75.3845588235294,109.33127421683413,90.65331894553036,27.764705882352942,62.205882352941174,10.058823529411764,29.764705882352942,16.58823529411765,22.852941176470587,11.264705882352942,29.61764705882353,15.205882352941176,13.588235294117647,6.0588235294117645,5.0588235294117645,18.61764705882353,68.5,23.941176470588236,64.38235294117646,5.529411764705882,19.705882352941178,15.088235294117647,21.11764705882353,9.5,23.470588235294116,10.0,11.411764705882353,7.294117647058823,3.7058823529411766,20.08823529411765,12.800437925034611,7.356682173336085,16.489076927682117,13.344446675318501,4.869224020370559,8.273911557222945,4.432109950792844,8.153161867821991,5.785975168501765,7.392891470233919,4.545901991188857,4.627378281250137,5.2400011886208,4.159451654038515,2.0427947475512163,1.7310516434779013,3.3869533931244513,13.131126021337062,5.774900948835238,7.662032850676399,2.659448130695839,6.065958106586712,5.226446588709836,6.807282890112674,3.48315273009618,4.512957124427444,3.589199484728659,3.040101072805306,2.491508068770279,2.7709566384267945,4.147058823529412,999.0,0.0,999.0,0.8529411764705882,0.5862707177222833,0.5884205295021234,1.0
1105.0,67.96666666666667,71.10916666666665,95.90240852103692,99.80978379416544,24.233333333333334,56.5,6.4,18.466666666666665,13.1,20.3,8.766666666666667,21.133333333333333,12.066666666666666,13.733333333333333,7.5,3.966666666666667,19.1,71.03333333333333,23.6,55.3,7.466666666666667,22.066666666666666,16.366666666666667,23.1,9.966666666666667,22.366666666666667,12.6,14.166666666666666,7.5,3.7,18.033333333333335,9.84710899480429,6.189108320715961,13.658053857159397,12.3922676350879,3.791950538824167,6.844705983459042,2.7519689920733725,3.938978999125986,5.306285580956482,7.510659092250159,2.859875677173553,4.096611065529925,4.130644286575912,4.07376429798725,2.473189573539939,1.9405039437103848,3.6637867477970567,11.21155158258164,4.199999999999999,4.188476254359494,3.0081371127142607,7.201543044530263,5.9748547169691815,7.381734213584231,3.506977172564556,5.186413875587725,3.6386810797320503,3.6339449026582056,2.6801741236966925,2.1,3.9621823391773487,999.0,0.0,999.0,0.4,0.4308876070473684,0.3118441358024691,
1106.0,62.43333333333333,69.25916666666666,90.45677004565485,104.17786447983345,21.8,58.56666666666667,5.966666666666667,19.4,12.866666666666667,18.3,10.3,21.666666666666668,9.733333333333333,12.3,5.666666666666667,3.5,17.866666666666667,72.46666666666667,25.733333333333334,58.8,6.966666666666667,20.4,14.033333333333333,20.333333333333332,10.633333333333333,25.033333333333335,11.833333333333334,11.266666666666667,6.733333333333333,4.833333333333333,16.3,7.688447321938431,5.783084108462849,11.265777854663721,12.330337816589024,3.0044411571316667,7.45065246956414,1.4715826703096078,4.744119166575253,5.560175856531478,6.460908088909277,4.11622804680855,3.5055511533693084,2.8744081516413464,3.142716447067197,1.8318175552045446,2.0289570391377603,4.022713291078824,12.98392168114943,4.74646066968735,5.8045958802773985,2.7746871695542343,4.7791212581394085,4.549603157297226,6.273400637258515,4.070080534283758,5.486245427329047,5.241395064505462,2.756003547812585,2.792052212182923,3.5598064866256736,3.5604306855585133,999.0,0.0,999.0,0.23333333333333334,0.44338414329990455,0.2917248221127532,
1107.0,66.37931034482759,68.50948275862069,96.87148499491478,111.44280179657954,23.03448275862069,56.58620689655172,7.517241379310345,23.310344827586206,12.793103448275861,17.551724137931036,8.310344827586206,21.344827586206897,11.275862068965518,11.89655172413793,5.517241379310345,1.5862068965517242,18.517241379310345,76.20689655172414,27.24137931034483,55.310344827586206,6.655172413793103,18.862068965517242,15.068965517241379,20.379310344827587,7.241379310344827,24.17241379310345,14.655172413793103,10.96551724137931,6.310344827586207,3.6206896551724137,16.275862068965516,10.898952158123523,4.871191765391708,14.510976077026752,14.203754642419636,3.5084406460625943,4.9655172413793105,2.9316429388734186,5.433633751290466,4.310206894344757,5.229796639394056,2.9137420930038083,4.83718258029414,3.463071705314148,2.5776871160042423,2.0106730671880344,1.1601795752593602,3.9880916675313,10.17901597555863,4.174265761691164,4.661681273412741,3.4066452510975087,5.78776437055249,5.304071529675518,7.341022164584947,3.0360497521455363,4.026369679288342,4.162855966504209,2.7603442891295864,2.3208715407536333,1.9192993172518271,3.6188829646742535,999.0,0.0,999.0,0.20689655172413793,0.4816737232927535,0.3403867809225614,
1108.0,68.12903225806451,69.85725806451613,97.82026009027892,101.2121950588966,24.06451612903226,58.483870967741936,5.129032258064516,17.35483870967742,14.870967741935484,20.548387096774192,10.32258064516129,20.806451612903224,9.903225806451612,11.935483870967742,8.03225806451613,2.5483870967741935,19.032258064516128,70.64516129032258,24.35483870967742,54.516129032258064,7.32258064516129,22.06451612903226,14.612903225806452,21.29032258064516,9.129032258064516,21.806451612903224,14.161290322580646,14.129032258064516,5.709677419354839,3.4193548387096775,17.677419354838708,11.367020591517887,5.176662089128052,16.21539287779104,14.768789579920211,4.0634919344515446,7.699480366806227,2.498282448504933,4.374031779290532,6.142091350692348,7.897891550719741,3.56856433384445,3.813552698356555,3.4299895486502807,4.180874147452495,2.44268322808291,1.8809522241436452,4.138597790959903,11.029428046752994,4.254397247757591,5.296809555498634,3.613479216758825,6.184973903358341,5.35017286036592,7.10834833312029,3.461697658140984,4.835482794981481,4.60782486081783,2.6849873608625563,2.516956026210472,2.8258506403968746,4.082907698657223,999.0,0.0,999.0,0.5806451612903226,0.4354747142097355,0.33617766909194113,
1110.0,65.40625,63.91015625000001,102.4927863494746,103.2052657964788,24.53125,50.9375,6.375,18.40625,9.96875,14.21875,6.9375,21.28125,13.625,13.15625,7.4375,3.9375,15.0625,65.9375,23.5625,52.03125,6.75,17.53125,12.0625,16.6875,7.15625,19.4375,12.3125,11.6875,8.25,2.34375,15.1875,8.317374040975913,5.20334500051034,11.82324087207733,11.41593787707567,3.4276848509599014,8.947546800659945,3.0388114452858046,6.585302645854631,4.585877608211977,5.845587946263404,3.9285612824544307,3.710073912673439,4.240798863421843,4.2874043356674445,3.2106998847603307,2.3310070248714396,3.2493989828889895,8.884457988532558,3.4815361193013636,5.027949227816446,2.6575364531836625,4.917979609300958,5.237708826385827,6.530876185474656,3.5276530353054847,4.534158549279017,4.156602428666951,3.583272770806041,3.409545424246464,1.6883678324050124,3.2349410736518833,999.0,0.0,999.0,0.53125,0.43370351401608803,0.38175062469653054,
1111.0,65.62068965517241,66.82931034482758,98.24184131733914,98.95300796868239,23.896551724137932,56.3448275862069,7.103448275862069,21.586206896551722,10.724137931034482,16.482758620689655,7.310344827586207,23.896551724137932,11.724137931034482,9.96551724137931,5.517241379310345,4.413793103448276,14.03448275862069,66.13793103448276,24.103448275862068,58.10344827586207,7.448275862068965,22.275862068965516,10.482758620689655,14.413793103448276,8.931034482758621,24.379310344827587,12.241379310344827,10.724137931034482,5.758620689655173,2.5172413793103448,15.689655172413794,9.17798638085361,4.4695958939718725,12.429925106460757,13.563484626989975,2.9283963786982268,5.566376039368235,2.6567393495528586,4.460688375663562,5.172183902937193,6.484042426073054,2.653604552768413,4.365577163613368,2.993055775879687,3.0679967475221,2.4721997695082654,2.125660001023785,3.326826784880645,10.142855946619001,4.520793549399278,5.856589731388684,2.4009510600729946,4.947284533644401,4.173980896930762,5.222743640042808,2.638325415639803,4.85950042205595,4.124403174494321,3.204485560134881,2.35847952793953,1.7542203230312972,4.202654729768513,999.0,0.0,999.0,0.4482758620689655,0.5041026956529245,0.39588045685525786,
